Channel id,Region SB Rank,SB Rating,Channel name,Uploads,Subs,Video Views,Nation,Category,User Created,SB rank,Subscriber Rank,Video Views Rank,Country Rank,Category Rank,Subscribers for the last 30 days,Video Views for the last 30 days,Lowest Estimated Monthly Earnings,Highest Estimated Monthly Earnings,Lowest Estimated Yearly Earnings,Highest Estimated Yearly Earnings,"2016 Unemployment, total (% of total labor force)",2024 Urban population,"2024 Population, total",2023 GDP per capita,2023 GDP per capita growth
UC_408F1pIkCLlSQZqG_u_aA,66,A-,So Clean Shorts,673,2730000,999296422,JP,,2022-09-20,4191,1107,18405,149,149,110000.0,78320000.0,19600.0,313300.0,235000.0,3800000.0,3.13000011444092,114028355,123763600,37079.1092202813,2.4210111829913217
UC6mbbiP0fzB0wWLNfioiOeQ,28,A-,ミステリー劇場,612,488000,1154383497,JP,Film,2021-07-15,1664,1847,15520,766,1173,52000.0,143773000.0,35900.0,575100.0,431300.0,6900000.0,3.13000011444092,114028355,123763600,37079.1092202813,2.4210111829913217
UCm_Gx9MoANMwAkiOwOvethg,41,A-,ドリームピエロ,68,40300,172995831,JP,,2023-08-28,2836,4640,132642,840,1840,39400.0,169589000.0,42400.0,678400.0,508800.0,8100000.0,3.13000011444092,114028355,123763600,37079.1092202813,2.4210111829913217
UCibEhpu5HP45_w7Bq1ZIulw,74,A-,Fischer's-フィッシャーズ-,3808,8660000,18999342072,JP,Entertainment,2012-08-24,4945,504,227,24,350,10000.0,86186000.0,21500.0,344700.0,258600.0,4099999.0,3.13000011444092,114028355,123763600,37079.1092202813,2.4210111829913217
UC2zaij4gdFjQ1gUeYB6tyIA,9,A,Alina Saito / 斎藤アリーナ,1100,10100000,5720994832,JP,Music,2018-05-24,914,370,1768,21,180,300000.0,225509000.0,56400.0,902000.0,676500.0,10800000.0,3.13000011444092,114028355,123763600,37079.1092202813,2.4210111829913217
UC67qwAAlqkEwUFvxKbUrlKw,60,A-,時間切れ,639,244000,760505475,JP,,2023-12-11,3787,2122,25390,9,1009,18000.0,92743000.0,23200.0,371000.0,278200.0,4500000.0,3.13000011444092,114028355,123763600,37079.1092202813,2.4210111829913217
UCrGE3psX4voLTkfiW9fualg,15,A-,【笑えるコピペ連発】2chショー�…,1934,560000,1992937250,JP,,2022-09-21,1240,1771,7963,698,698,35000.0,207341000.0,51800.0,829400.0,622000.0,10000000.0,3.13000011444092,114028355,123763600,37079.1092202813,2.4210111829913217
UCidQtV5C7o1pzZ3Xo6V9fQA,51,A-,楽しいショート,694,468000,1839487576,JP,,2021-03-22,3426,1862,8630,781,781,16000.0,95621000.0,23900.0,382500.0,286900.0,4600000.0,3.13000011444092,114028355,123763600,37079.1092202813,2.4210111829913217
UC14Yc2Qv92DMuyNRlHvpo2Q,43,A-,TOHO animation チャンネル,4439,3370000,3895876836,JP,Film,2013-11-11,2850,1042,3100,108,432,30000.0,111562000.0,27900.0,446200.0,334700.0,5400000.0,3.13000011444092,114028355,123763600,37079.1092202813,2.4210111829913217
UCb_slPqk_FYuoIUJbRBABRw,82,B+,卓キチちゃんねる,3985,2060000,1914473253,JP,Sports,2014-03-17,5225,1177,8207,209,290,70000.0,85642000.0,21400.0,342600.0,256899.0,4099999.0,3.13000011444092,114028355,123763600,37079.1092202813,2.4210111829913217
UC0rbVMCStY7IYwwTg4z_EjA,54,A-,あしざるFC,2324,2740000,2133026842,JP,Sports,2019-09-09,3602,1106,7168,148,230,40000.0,103749000.0,25900.0,415000.0,311200.0,5000000.0,3.13000011444092,114028355,123763600,37079.1092202813,2.4210111829913217
UCqDuolQZ9YLMLm9BaKltQmw,21,A-,Hideo / ヒデオ,3964,4540000,5733586471,JP,,2022-04-03,1448,923,1765,69,69,90000.0,177533000.0,44400.0,710100.0,532600.0,8500000.0,3.13000011444092,114028355,123763600,37079.1092202813,2.4210111829913217
UCm9iPGnmMYtZkNQ3IoBIPIA,19,A-,ディズニープラス,1551,1250000,982072220,JP,Film,2020-12-15,1399,1268,18971,291,647,263000.0,163667000.0,40900.0,654700.0,491000.0,7900000.0,3.13000011444092,114028355,123763600,37079.1092202813,2.4210111829913217
UChlgI3UHCOnwUGzWzbJ3H5w,22,A-,YTN,808427,4740000,14789500713,KR,News,2013-05-23,1103,902,367,129,194,50000.0,241614000.0,60400.0,966500.0,724800.0,11600000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCritGVo7pLJLUS8wEu32vow,62,A-,(G)I-DLE (여자)아이들 (Official YouTube…,1462,8830000,5755046485,KR,Music,2018-04-19,3248,488,1741,50,231,40000.0,57057000.0,14300.0,228200.0,171200.0,2700000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCweOkPb1wVVH0Q0Tlj4a5Pw,69,A-,1theK (원더케이),20634,24800000,25742693983,KR,Entertainment,2011-01-31,3584,224,115,9,115,,105392000.0,26300.0,421600.0,316200.0,5100000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCDq5xAAgPXG9_39ptF3j3Hg,30,A-,푸햇푸햇,108,1050000,567856984,KR,,2024-04-30,1690,1289,35645,382,382,325000.0,164891000.0,41200.0,659600.0,494700.0,7900000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCYNHpG7DWgu3gDrXSQrg_5w,54,A-,인생 MOTTO,315,52100,135553326,KR,,2024-05-15,2849,3605,147429,761,1761,51500.0,135553000.0,33900.0,542200.0,406700.0,6500000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCFv9Ya7VM0Gf22poNdI_qMA,65,A-,잡생각?,631,32900,122307683,KR,,2023-08-11,3298,4986,159537,947,1947,32600.0,121137000.0,30300.0,484500.0,363400.0,5800000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCrDkAvwZum_UTjHmzDI2iIw,61,A-,officialpsy,132,19100000,11659999288,KR,Music,2010-10-04,3230,279,555,14,105,100000.0,116737000.0,29200.0,466900.0,350200.0,5600000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCcM_ekRw0q5A6250ukS2hPA,51,A-,Funny Muddy Videos 931,117,389000,127685343,KR,,2018-12-22,2792,1947,147191,950,950,389000.0,127685000.0,31900.0,510700.0,383100.0,6100000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCeLPm9yH_a_QH8n6445G_Ow,67,A-,KBS Kpop,50320,9080000,9554402559,KR,Music,2011-12-28,3436,463,771,47,226,40000.0,114728000.0,28700.0,458900.0,344200.0,5500000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCuObESik1lsylZE_A6KhR6w,6,A,Swasti Ji,1589,3610000,1605732356,KR,Entertainment,2013-12-02,323,1018,10132,164,829,10000.0,432305000.0,108100.0,1700000.0,1300000.0,20800000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCfkXDY7vwkcJ8ddFGz8KusA,55,A-,SEVENTEEN,2409,13600000,6283014492,KR,Music,2012-11-16,2866,334,1523,23,149,,125420000.0,31400.0,501700.0,376300.0,6000000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCMki_UkHb4qSc0qyEcOHHJw,58,A-,NewJeans,663,7820000,3942524171,KR,Music,2022-07-07,3093,591,3037,59,290,50000.0,80587000.0,20100.0,322300.0,241800.0,3900000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCg6N52snDwhatFhprYkVuOQ,96,B+,네자매모먼트 [4sisters],46,130000,90807718,KR,,2024-07-15,5155,2314,208271,217,1217,130000.0,90808000.0,22700.0,363200.0,272400.0,4400000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCPUeGC_AL_OnDQORKhRm6iA,27,A-,뽀로로(Pororo),4793,5870000,7773476885,KR,Education,2011-05-26,1519,789,1099,91,237,210000.0,156098000.0,39000.0,624400.0,468300.0,7500000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCQcBJvjXjQZWO_yQwm6t3pw,83,A-,쇼츠몬스터,1028,188000,560878319,KR,,2022-12-28,4365,2190,34690,152,1152,1000.0,91174000.0,22800.0,364700.0,273500.0,4400000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCiVs2pnGW5mLIc1jS2nxhjg,1,A++,김프로KIMPRO,3496,66599999,52459040963,KR,People,2017-11-11,6,32,24,4,3,5500000.0,2690000000.0,672600.0,10800000.0,8100000.0,129100000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UC497tVZykgrFrJvDXdI__SA,79,A-,Jin and Hattie,980,8990000,5847156726,KR,People,2020-01-25,4152,473,1697,48,181,80000.0,90710000.0,22700.0,362800.0,272100.0,4400000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCkLoBAZQLHv9pwHqmmdBeGg,8,A,그냥애쉬 JustAsh,0,102000,356288385,KR,,2023-06-05,505,2466,56188,240,1240,76400.0,356288000.0,89100.0,1400000.0,1100000.0,17100000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCmlzLklGeKTkmy112ILwAwQ,33,A-,뭐볼거없나,256,62200,338608455,KR,,2023-11-27,1954,3206,62139,653,1653,26200.0,152311000.0,38100.0,609200.0,456900.0,7300000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCCUUkdsYETht1Wx_f10NsVA,26,A-,군의맛,217,51500,225119630,KR,,2024-03-24,1387,3738,96465,792,1792,50100.0,220168000.0,55000.0,880700.0,660500.0,10600000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UC2Z3naGqcQ3EKxilsv5WHHA,11,A,라바두비라바,228,2800000,1795354478,KR,Education,2020-11-09,549,1106,9102,217,494,410000.0,317807000.0,79500.0,1300000.0,953400.0,15300000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UC3R4lXnRYJqSMMUFbU9PrkQ,89,A-,숏팅스타,685,145000,1119954594,KR,,2023-05-09,4702,2258,16142,197,1197,9000.0,88336000.0,22100.0,353300.0,265000.0,4200000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCGbkN_3JpOct4KuEv59NF0Q,84,A-,엠키타카 MKTK,11178,420000,442365252,KR,Entertainment,2017-08-08,4430,1924,46003,929,1684,50000.0,94147000.0,23500.0,376600.0,282400.0,4500000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCMU0XbQUk_TriXPmjUJL7qw,19,A-,FOOD DILEX,546,4670000,3624998078,KR,,2022-06-03,1065,911,3503,131,131,160000.0,200706000.0,50200.0,802800.0,602100.0,9600000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCWYzc_p0GgfCepIWDHGFmEg,81,A-,디글 :Diggle,53019,3820000,8907673097,KR,Entertainment,2020-02-26,4271,997,867,155,809,40000.0,99169000.0,24800.0,396700.0,297500.0,4800000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCtm_ppWxsfRzxaYXMA2bqMw,37,A-,티니핑TV,976,1190000,1007027784,KR,People,2020-01-14,2168,1274,18320,368,853,180000.0,113045000.0,28300.0,452200.0,339100.0,5400000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCmjjgsm51PYMPf5REDylbSA,43,A-,김켈리 Kellyfornia,2676,958000,2947783131,KR,People,2014-08-12,2370,1338,4622,416,915,15000.0,128931000.0,32200.0,515700.0,386800.0,6200000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCW6pZvZ2ii67XsQHNrPlDPQ,17,A-,예능엑기스,1534,422000,2033671661,KR,,2022-11-18,1004,1918,7699,924,924,35000.0,199181000.0,49800.0,796700.0,597500.0,9600000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCtctOXlHYeQyuXSgW861nMA,18,A-,팀일루션 노성율,1103,8260000,9380036697,KR,Sports,2010-11-25,1050,548,796,52,44,150000.0,242193000.0,60500.0,968800.0,726600.0,11600000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCzucXSFjhZb10mqjXHXTo5Q,90,A-,한살차이 [Hansal],569,1280000,2203645266,KR,,2022-01-02,4747,1261,6877,356,356,20000.0,86056000.0,21500.0,344200.0,258200.0,4099999.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCiV4OPgaUfwX3HvktO9YPtA,13,A,푸디마마 Foodie Mama,529,10000000,6941662950,KR,,2022-08-28,609,373,1325,37,37,280000.0,289229000.0,72300.0,1200000.0,867700.0,13900000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UC8TCA15kPzNw9ppRaVZ937w,25,A-,Byungari 병아리언니,1079,11100000,8909334669,KR,People,2020-05-10,1248,360,871,31,126,200000.0,208151000.0,52000.0,832600.0,624500.0,10000000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCIwgZjfWN6_DO0Bi6NIkyjQ,44,A-,주호,131,42800,153904987,KR,Music,2012-03-24,2374,3890,124390,822,2479,3100.0,140947000.0,35200.0,563800.0,422800.0,6800000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UC6yEsiYQjnLve24g34lVa1w,87,A-,낭만박상환,838,669000,1522519380,KR,,2014-05-25,4508,1644,11036,673,673,19000.0,92050000.0,23000.0,368200.0,276100.0,4400000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCbD8EppRX3ZwJSou_TVo90A,53,A-,Mnet K-POP,39896,21200000,16951900043,KR,Entertainment,2006-03-09,2845,258,281,11,144,,122121000.0,30500.0,488500.0,366400.0,5900000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCkLNHZZsC3LKdUAroKNwOOw,20,A-,CuRe 구래,461,26300000,17565598879,KR,Comedy,2021-06-22,1079,210,267,8,21,300000.0,213304000.0,53300.0,853200.0,639900.0,10200000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCEMvkJ5g59or_EDabf3Pz5w,38,A-,오늘의짤,178,44100,154248890,KR,,2023-07-20,2257,3880,129107,820,1820,43800.0,154249000.0,38600.0,617000.0,462700.0,7400000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCYcrBljSjCu3ENaNQv1tCvA,40,A-,Foodie Camp 푸디캠프,240,1280000,898746070,KR,,2022-10-03,2274,1263,20901,358,358,160000.0,126940000.0,31700.0,507800.0,380800.0,6100000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCS04vA7iQrnFVrQ7T53OJiA,42,A-,드라마요 DraMayo,208,66900,223156815,KR,Film,2018-02-25,2368,2910,87165,569,1893,21700.0,143219000.0,35800.0,572900.0,429700.0,6900000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UC3sCmmMaM383cjv1jNdiU2w,49,A-,콩순이 Kongsuni,1637,5430000,5449012204,KR,Film,2011-12-13,2758,833,1902,106,272,100000.0,107723000.0,26900.0,430900.0,323200.0,5200000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UC2wEx1iKCgXNliHYNDxIh2A,93,A-,빼밀리,3332,333000,467628107,KR,,2024-02-05,4969,2018,42756,11,1011,49000.0,76352000.0,19100.0,305400.0,229100.0,3700000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCD__N4vf_tsqbUxrQ4CrJIA,32,A-,깨비키즈 [KEBIKIDS],2545,4070000,3654199247,KR,Education,2015-06-22,1921,972,3437,148,368,180000.0,157658000.0,39400.0,630600.0,473000.0,7600000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCp_pqXsizklX3ZHvLxXyhxw,86,A-,DAY6,707,2140000,1246043288,KR,People,2016-03-23,4503,1167,14328,272,751,30000.0,92223000.0,23100.0,368900.0,276700.0,4400000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCU9YE0acRc6JfJO53S2cgIA,4,A,NURItuber,1159,4340000,5186876934,KR,Entertainment,2015-11-19,300,948,2071,140,762,330000.0,454805000.0,113700.0,1800000.0,1400000.0,21800000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCuI7J9khfdYqzDN8nDriDxg,70,A-,주니토니 동요동화 - 키즈캐슬,1425,2350000,1978050071,KR,Education,2012-12-17,3731,1146,7829,251,532,90000.0,85943000.0,21500.0,343800.0,257800.0,4099999.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCHIR4rBQouibqLAFMj1MwKw,2,A,Wanyo mori,3964,1180000,602051910,KR,,2020-07-03,181,1272,32045,366,366,1050000.0,570805000.0,142700.0,2300000.0,1700000.0,27400000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCfKt3Ne_vPzlg1CwLsDXiMA,36,A-,킹사이다,127,69600,161683631,KR,,2024-05-07,2116,3036,124620,577,1577,69000.0,160287000.0,40100.0,641100.0,480900.0,7700000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCUj6rrhMTR9pipbAWBAMvUQ,68,A-,침착맨,7311,2640000,2825420484,KR,Entertainment,2014-09-30,3519,1116,4902,225,927,40000.0,104991000.0,26200.0,420000.0,315000.0,5000000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCXckXSwBPzOtbBZ1mDuNJSg,47,A-,Lala and Lulu,2856,5460000,3785249039,KR,Entertainment,2017-08-24,2596,831,3265,104,647,160000.0,131797000.0,32900.0,527200.0,395400.0,6300000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UC8KjifYzzAIYR7JyMkmeBBw,45,A-,난드,0,104000,26153377,KR,,2023-08-29,2406,2466,25626,240,1240,13300.0,594041000.0,0.0,0.0,0.0,0.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCF3UEVPt5zZTlBVJwDG317g,99,B+,JTBC Voyage,16684,4350000,6565692671,KR,Entertainment,2013-03-28,5178,941,1430,138,756,30000.0,77498000.0,19400.0,310000.0,232500.0,3700000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UC1PHhEoHBZWTDQddGHJJf8g,34,A-,폭숏,547,112000,494642110,KR,,2022-08-28,1990,2397,32858,234,1234,24500.0,35946000.0,9000.0,143800.0,107800.0,1700000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UC2b5VtwdJaJlNMQxSGyvotA,57,A-,MrShoxTV,560,234000,198029079,KR,,2022-03-08,2925,2147,107451,119,1119,119000.0,140373000.0,35100.0,561500.0,421100.0,6700000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UC8a0z8br6wMCZxoEufIHVjQ,97,B+,지식뽑기,94,29900,96373737,KR,,2024-08-22,5165,5564,204123,981,1981,29600.0,95149000.0,23800.0,380600.0,285400.0,4600000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCNK0kzNrXAZjZWhuzrOzpXw,85,A-,DONA Food 도나푸드,250,1900000,1558133004,KR,,2022-10-28,4490,1197,10797,298,298,110000.0,95766000.0,23900.0,383100.0,287300.0,4600000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCz1Gc37nWsdF_jbJ_SvMl4g,94,B+,범석TV,2202,2130000,1514510295,KR,Games,2014-03-06,5102,1171,11049,275,685,160000.0,75940000.0,19000.0,303800.0,227800.0,3600000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCex9sm3dyR_hWcMQlkMCa0A,64,A-,퐁퐁드라마TV,830,151000,485127146,KR,,2022-02-10,3292,2251,41467,193,1193,24000.0,100704000.0,25200.0,402800.0,302100.0,4800000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCOmHUn__16B90oW2L6FRR3A,7,A,BLACKPINK,603,95100000,37127987841,KR,Music,2016-06-29,453,13,44,1,3,200000.0,371897000.0,93000.0,1500000.0,1100000.0,17900000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UC64QnsFQK3is98qfG7wE4Nw,75,A-,무비소나무,95,16900,107125362,KR,,2024-07-20,3960,9423,176880,129,2129,16800.0,107125000.0,26800.0,428500.0,321400.0,5100000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCcQTRi69dsVYHN3exePtZ1A,71,A-,KBS News,338923,3090000,8117446952,KR,News,2013-08-06,3774,1070,999,193,299,30000.0,101969000.0,25500.0,407900.0,305900.0,4900000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCZT4qs1j3kGXAt6FyLTbL_Q,78,A-,미쓰쇼츠,103,35100,130948024,KR,,2024-08-22,4133,4620,150256,918,1918,18500.0,77003000.0,19300.0,308000.0,231000.0,3700000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCdklEvpqkr8_iN13ATR2TVA,80,A-,또 오해원,853,566000,1250848280,KR,,2022-06-24,4164,1758,14019,777,777,28000.0,89376000.0,22300.0,357500.0,268100.0,4300000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCGzpI8weT_q5GYBcStjP8wA,59,A-,ZON A,63,1050,119977133,KR,People,2015-12-20,3124,20664,155537,308,9144,,112331000.0,28100.0,449300.0,337000.0,5400000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCTibPQDoQUvx_OLrTaN492w,95,B+,오콘키즈,1509,1860000,1877497667,KR,Film,2012-08-16,5143,1200,8417,301,584,100000.0,79238000.0,19800.0,317000.0,237700.0,3800000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCWlV3Lz_55UaX4JsMj_z__Q,50,A-,뉴스TVCHOSUN,118058,2150000,2490803765,KR,News,2012-08-23,2787,1167,5870,272,387,60000.0,127063000.0,31800.0,508300.0,381200.0,6100000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UC2p1nohpGOnK7u_3JgDpvog,10,A,조이밤 Joy_Bamm,354,8930000,6341927112,KR,,2023-03-26,517,480,1514,49,49,250000.0,310850000.0,77700.0,1200000.0,932500.0,14900000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCkinYTS9IHqOEwR1Sze2JTw,23,A-,SBS 뉴스,253657,4570000,12709844416,KR,News,2014-05-02,1165,918,471,133,201,30000.0,218526000.0,54600.0,874100.0,655600.0,10500000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCsU_I_vHLiaMfV_ceaYz5rQ,14,A,JTBC News,220733,3860000,11143800450,KR,News,2012-02-21,663,994,599,154,246,60000.0,303440000.0,75900.0,1200000.0,910300.0,14600000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCqvhycZ4nzxTHU4RxHjYgWQ,21,A-,티디키즈 (인기 동요・동화),811,3420000,2340623348,KR,Education,2017-12-07,1101,1043,6437,176,431,300000.0,219723000.0,54900.0,878900.0,659200.0,10500000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCqwUnggBBct_AY2lAdI88jQ,66,A-,BABYMONSTER,339,7240000,2835637085,KR,People,2022-12-28,3392,667,5063,69,297,300000.0,177942000.0,44500.0,711800.0,533800.0,8500000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCNYE6N9YZmsUyReBLzE9x9Q,77,A-,이상한 과자가게 weird sweets shop,958,1210000,2645510772,KR,,2019-07-16,4046,1268,5366,363,363,30000.0,89600000.0,22400.0,358400.0,268800.0,4300000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCZQwlUa24HW946PTZKKrkJA,100,B+,Cocobi Português - Músicas Infantis,358,553000,294773000,KR,,2023-04-04,5214,1788,69763,804,804,111000.0,72772000.0,18200.0,291100.0,218300.0,3500000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UCWuLbEABJ8AmK7H_2bA8Y_w,35,A-,BEATPELLA HOUSE,1107,5630000,3055739999,KR,,2022-10-07,2008,813,4390,97,97,120000.0,137724000.0,34400.0,550900.0,413200.0,6600000.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
UC4OB3VZgbrJbjOLdLDaZxOg,98,B+,영하리 0hari,214,98700,88166689,KR,,2022-03-13,5174,2557,207565,285,1285,12100.0,12326000.0,3100.0,49300.0,37000.0,591600.0,3.71000003814697,42078095,51630832,34121.021175676644,1.2782352431085968
